Dst Port,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Fwd Pkt Len Max,Protocol,Flow Pkts/s,ACK Flag Cnt,SYN Flag Cnt,Fwd IAT Mean,Init Fwd Win Byts,Active Mean,Label
33594,4274284,5,935,311,935,6,1,1,0,1068571.0,237,0.0,0
33346,4273028,5,935,297,935,6,1,1,0,1068257.0,237,0.0,0
33228,4299238,5,935,291,935,6,1,1,0,1074809.5,219,0.0,0
33534,4327606,5,935,302,935,6,1,1,0,1081901.5,237,0.0,0
33620,4324079,5,935,296,935,6,1,1,0,1081019.75,237,0.0,0
59570,4699805,5,935,379,935,6,2,1,0,1174951.25,219,0.0,0
35244,4347169,5,935,291,935,6,1,1,0,1086792.25,237,0.0,0
34998,4260199,5,935,301,935,6,2,1,0,1065049.75,237,0.0,0
33988,4460387,5,935,361,935,6,2,1,0,1115096.75,237,0.0,0
35412,4040074,5,935,325,935,6,1,1,0,1010018.5,219,0.0,0
35622,4105099,5,935,329,935,6,1,1,0,1026274.75,219,0.0,0
35584,4100823,5,935,317,935,6,1,1,0,1025205.75,219,0.0,0
35670,4163832,5,935,303,935,6,1,1,0,1040958.0,219,0.0,0
36026,4180630,5,935,312,935,6,1,1,0,1045157.5,219,0.0,0
36418,4344751,5,935,306,935,6,1,1,0,1086187.75,237,0.0,0
36820,63555493,5,935,19,935,6,0,1,0,15900000.0,237,7115.0,0
37358,4214775,5,935,294,935,6,1,1,0,1053693.75,219,0.0,0
37558,4285517,5,935,290,935,6,1,1,0,1071379.25,237,0.0,0
37824,4303451,5,935,288,935,6,1,1,0,1075862.75,237,0.0,0
34662,4670791,5,935,414,935,6,2,1,0,1167697.75,237,0.0,0
37854,4319967,5,935,297,935,6,1,1,0,1079991.75,219,0.0,0
38208,4295509,5,935,290,935,6,1,1,0,1073877.25,219,0.0,0
38638,4237571,5,935,305,935,6,1,1,0,1059392.75,237,0.0,0
38924,4335257,5,935,290,935,6,1,1,0,1083814.25,237,0.0,0
38886,63380042,5,935,20,935,6,0,1,0,15800000.0,219,1267.0,0
39578,63344535,5,935,20,935,6,0,1,0,15800000.0,219,182.0,0
39500,4286852,5,935,290,935,6,1,1,0,1071713.0,219,0.0,0
32952,5260571,5,935,418,935,6,2,1,0,1315142.75,237,0.0,0
40534,4279613,5,935,291,935,6,1,1,0,1069903.25,219,0.0,0
40762,4329207,5,935,283,935,6,1,1,0,1082301.75,237,0.0,0
40786,4351820,5,935,293,935,6,1,1,0,1087955.0,237,0.0,0
41288,4066118,5,935,303,935,6,1,1,0,1016529.5,237,0.0,0
40708,3907782,5,935,334,935,6,2,1,0,976945.5,219,0.0,0
39232,4666148,5,935,340,935,6,1,1,0,1166537.0,219,0.0,0
40110,4564819,5,935,345,935,6,1,1,0,1141204.75,219,0.0,0
41558,4298930,5,935,312,935,6,1,1,0,1074732.5,237,0.0,0
34936,5287974,5,935,242,935,6,1,1,0,1321993.5,237,0.0,0
42106,4291034,5,935,302,935,6,1,1,0,1072758.5,237,0.0,0
41712,4343582,5,935,295,935,6,2,1,0,1085895.5,237,0.0,0
42758,4273099,5,935,298,935,6,1,1,0,1068274.75,237,0.0,0
43510,4232243,5,935,307,935,6,1,1,0,1058060.75,237,0.0,0
43616,4229287,5,935,298,935,6,1,1,0,1057321.75,237,0.0,0
43614,4313169,5,935,308,935,6,1,1,0,1078292.25,237,0.0,0
44544,4262581,5,935,301,935,6,2,1,0,1065645.25,237,0.0,0
44608,63381102,5,935,20,935,6,0,1,0,15800000.0,219,236.0,0
44708,4306679,5,935,291,935,6,2,1,0,1076669.75,237,0.0,0
44950,4350318,5,935,289,935,6,1,1,0,1087579.5,237,0.0,0
45204,3229580,5,935,401,935,6,2,1,0,807395.0,237,0.0,0
45146,3249980,4,935,398,935,6,2,1,0,1071267.333,237,0.0,0
44084,4516856,5,935,342,935,6,1,1,0,1129214.0,237,0.0,0
45242,3304040,5,935,387,935,6,2,1,0,826010.0,237,0.0,0
45660,4319902,5,935,296,935,6,1,1,0,1079975.5,219,0.0,0
45570,4327487,5,935,299,935,6,1,1,0,1081871.75,219,0.0,0
45772,4342712,5,935,289,935,6,2,1,0,1085678.0,219,0.0,0
45758,4366498,5,935,284,935,6,1,1,0,1091624.5,237,0.0,0
45842,4313044,5,935,301,935,6,1,1,0,1078261.0,219,0.0,0
40382,5133000,5,935,237,935,6,1,1,0,1283250.0,237,0.0,0
46206,4275652,5,935,293,935,6,1,1,0,1068913.0,237,0.0,0
46844,4344798,5,935,302,935,6,1,1,0,1086199.5,237,0.0,0
46902,4335586,5,935,299,935,6,1,1,0,1083896.5,237,0.0,0
46800,4359433,5,935,282,935,6,1,1,0,1089858.25,219,0.0,0
47066,4166063,5,935,312,935,6,1,1,0,1041515.75,219,0.0,0
47720,4373618,5,935,296,935,6,1,1,0,1093404.5,237,0.0,0
47506,4366067,5,935,285,935,6,1,1,0,1091516.75,219,0.0,0
42348,5284305,5,935,235,935,6,1,1,0,1321076.25,219,0.0,0
47546,4437559,5,935,289,935,6,1,1,0,1109389.75,219,0.0,0
47944,4418197,5,935,285,935,6,1,1,0,1104549.25,237,0.0,0
48684,4312700,5,935,299,935,6,1,1,0,1078175.0,219,0.0,0
48782,4364659,5,935,299,935,6,1,1,0,1091164.75,237,0.0,0
46984,4631030,5,935,354,935,6,1,1,0,1157757.5,237,0.0,0
49458,4270261,5,935,298,935,6,1,1,0,1067565.25,219,0.0,0
49562,4281675,5,935,292,935,6,1,1,0,1070418.75,219,0.0,0
50550,4322016,5,935,292,935,6,1,1,0,1080504.0,237,0.0,0
50596,4311542,5,935,311,935,6,1,1,0,1077885.5,219,0.0,0
48960,4559260,5,935,358,935,6,1,1,0,1139815.0,237,0.0,0
50750,4330176,5,935,282,935,6,1,1,0,1082544.0,237,0.0,0
51520,4143036,5,935,303,935,6,2,1,0,1035759.0,219,0.0,0
51906,4186893,5,935,299,935,6,2,1,0,1046723.25,219,0.0,0
51940,62955741,5,935,20,935,6,0,1,0,15700000.0,219,6023.0,0
52444,4074010,5,935,302,935,6,1,1,0,1018502.5,219,0.0,0
51952,4083355,5,935,310,935,6,1,1,0,1020838.75,219,0.0,0
52550,4279887,5,935,295,935,6,1,1,0,1069971.75,219,0.0,0
52472,4247886,5,935,296,935,6,1,1,0,1061971.5,219,0.0,0
52484,4298790,4,935,290,935,6,2,1,0,1422044.333,219,0.0,0
52754,62998873,4,935,20,935,6,0,1,0,21000000.0,237,11025.0,0
52796,4253153,5,935,293,935,6,2,1,0,1063288.25,237,0.0,0
52688,3902971,5,935,315,935,6,2,1,0,975742.75,219,0.0,0
50088,4815537,5,935,421,935,6,2,1,0,1203884.25,219,0.0,0
53602,4274200,5,935,289,935,6,2,1,0,1068550.0,219,0.0,0
53458,4296574,5,935,299,935,6,2,1,0,1074143.5,237,0.0,0
53418,4321254,5,935,283,935,6,1,1,0,1080313.5,237,0.0,0
47364,4861942,5,935,270,935,6,1,1,0,1215485.5,237,0.0,0
54436,3030217,5,935,423,935,6,2,1,0,757554.25,237,0.0,0
53618,4349036,5,935,297,935,6,1,1,0,1087259.0,237,0.0,0
54474,4327773,5,935,292,935,6,1,1,0,1081943.25,237,0.0,0
53788,62927201,5,935,19,935,6,0,1,0,15700000.0,219,37465.0,0
54500,4345968,5,935,283,935,6,1,1,0,1086492.0,237,0.0,0
54544,3844810,5,935,327,935,6,2,1,0,961202.5,219,0.0,0
54154,4493673,5,935,284,935,6,1,1,0,1123418.25,237,0.0,0
54616,4258538,5,935,299,935,6,1,1,0,1064634.5,219,0.0,0
55244,4179255,5,935,308,935,6,1,1,0,1044813.75,219,0.0,0
55382,4383666,5,935,302,935,6,1,1,0,1095916.5,219,0.0,0
49024,5350132,5,935,245,935,6,1,1,0,1337533.0,219,0.0,0
49978,5145265,5,935,453,935,6,2,1,0,1286316.25,219,0.0,0
53510,4767101,5,935,440,935,6,2,1,0,1191775.25,219,0.0,0
56452,4433365,5,935,288,935,6,1,1,0,1108341.25,219,0.0,0
56580,3330034,5,935,371,935,6,2,1,0,832508.5,219,0.0,0
56768,4423902,5,935,291,935,6,1,1,0,1105975.5,219,0.0,0
56728,4427275,5,935,291,935,6,1,1,0,1106818.75,237,0.0,0
57000,4411169,5,935,304,935,6,1,1,0,1102792.25,219,0.0,0
56930,4450145,5,935,280,935,6,1,1,0,1112536.25,219,0.0,0
57160,4398377,5,935,293,935,6,1,1,0,1099594.25,219,0.0,0
56974,4452236,5,935,284,935,6,1,1,0,1113059.0,237,0.0,0
57228,4263847,5,935,306,935,6,1,1,0,1065961.75,219,0.0,0
57266,4463477,5,935,286,935,6,1,1,0,1115869.25,237,0.0,0
56266,4610132,5,935,360,935,6,1,1,0,1152533.0,219,0.0,0
51868,5194419,5,935,257,935,6,1,1,0,1298604.75,219,0.0,0
58410,4367161,5,935,304,935,6,1,1,0,1091790.25,219,0.0,0
58504,4396010,5,935,295,935,6,1,1,0,1099002.5,219,0.0,0
58886,4409513,5,935,286,935,6,1,1,0,1102378.25,219,0.0,0
59160,4473524,5,935,284,935,6,1,1,0,1118381.0,219,0.0,0
59372,4240222,5,935,303,935,6,1,1,0,1060055.5,219,0.0,0
58906,4482023,5,935,290,935,6,1,1,0,1120505.75,219,0.0,0
59594,3285621,5,935,406,935,6,2,1,0,821405.25,219,0.0,0
58592,4694967,5,935,332,935,6,1,1,0,1173741.75,237,0.0,0
60056,4511082,5,935,279,935,6,1,1,0,1127770.5,237,0.0,0
60122,4500511,5,935,283,935,6,1,1,0,1125127.75,219,0.0,0
60308,4488799,5,935,288,935,6,1,1,0,1122199.75,237,0.0,0
60340,4525790,5,935,276,935,6,1,1,0,1131447.5,237,0.0,0
60482,62721116,5,935,20,935,6,0,1,0,15700000.0,237,15389.0,0
60852,4406212,5,935,297,935,6,2,1,0,1101553.0,237,0.0,0
32962,4426394,5,935,295,935,6,1,1,0,1106598.5,219,0.0,0
33288,62637073,5,935,20,935,6,0,1,0,15700000.0,237,24809.0,0
33842,4426023,5,935,296,935,6,1,1,0,1106505.75,237,0.0,0
33208,4410481,5,935,291,935,6,1,1,0,1102620.25,219,0.0,0
33904,4292756,5,935,289,935,6,2,1,0,1073189.0,219,0.0,0
60796,4623431,5,935,364,935,6,1,1,0,1155857.75,219,0.0,0
60784,4626322,5,935,345,935,6,1,1,0,1156580.5,219,0.0,0
35370,4452626,5,935,288,935,6,1,1,0,1113156.5,237,0.0,0
35338,4456869,5,935,281,935,6,1,1,0,1114217.25,237,0.0,0
35026,4492967,5,935,273,935,6,1,1,0,1123241.75,219,0.0,0
35446,4443732,5,935,295,935,6,1,1,0,1110933.0,219,0.0,0
34942,4466078,5,935,293,935,6,1,1,0,1116519.5,219,0.0,0
34830,4581004,5,935,271,935,6,1,1,0,1145251.0,237,0.0,0
36164,4356726,5,935,298,935,6,1,1,0,1089181.5,237,0.0,0
36178,4374990,5,935,287,935,6,1,1,0,1093747.5,237,0.0,0
36232,4421480,5,935,278,935,6,1,1,0,1105370.0,237,0.0,0
36276,4439060,5,935,290,935,6,1,1,0,1109765.0,219,0.0,0
34736,4738063,5,935,351,935,6,1,1,0,1184515.75,219,0.0,0
36524,4426545,5,935,292,935,6,1,1,0,1106636.25,219,0.0,0
36614,4400723,5,935,282,935,6,1,1,0,1100180.75,219,0.0,0
34682,62918289,5,935,27,935,6,0,1,0,15700000.0,237,295.0,0
37052,4508005,5,935,289,935,6,1,1,0,1127001.25,237,0.0,0
37200,4433554,4,935,282,935,6,2,1,0,1471662.667,237,0.0,0
37560,62217513,5,935,20,935,6,0,1,0,15600000.0,219,5840.0,0
37126,8378,2,0,0,0,6,238,1,0,8378.0,219,0.0,0
37964,4403021,5,935,297,935,6,1,1,0,1100755.25,219,0.0,0
60066,5460150,5,935,239,935,6,1,1,0,1365037.5,219,0.0,0
38396,62414909,5,935,20,935,6,0,1,0,15600000.0,219,6072.0,0
38398,62404993,5,935,19,935,6,0,1,0,15600000.0,219,4667.0,0
38498,62431483,5,935,20,935,6,0,1,0,15600000.0,219,7038.0,0
38490,62444561,5,935,21,935,6,0,1,0,15600000.0,219,15521.0,0
38538,4387041,5,935,294,935,6,1,1,0,1096760.25,219,0.0,0
38662,62453512,5,935,19,935,6,0,1,0,15600000.0,219,13848.0,0
60264,5471593,5,935,245,935,6,1,1,0,1367898.25,237,0.0,0
38772,62531066,5,935,20,935,6,0,1,0,15600000.0,219,6474.0,0
39116,4418989,5,935,280,935,6,1,1,0,1104747.25,219,0.0,0
39438,4471268,5,935,289,935,6,1,1,0,1117817.0,237,0.0,0
60940,5191390,5,935,249,935,6,1,1,0,1297847.5,219,0.0,0
33644,5404619,5,935,238,935,6,1,1,0,1351154.75,237,0.0,0
40388,3394893,5,935,380,935,6,2,1,0,848723.25,237,0.0,0
40066,4456005,5,935,294,935,6,1,1,0,1114001.25,219,0.0,0
40200,4505250,5,935,285,935,6,1,1,0,1126312.5,237,0.0,0
39952,4554870,5,935,280,935,6,1,1,0,1138717.5,219,0.0,0
40144,3515203,5,935,361,935,6,2,1,0,878800.75,237,0.0,0
40158,4525366,5,935,282,935,6,1,1,0,1131341.5,237,0.0,0
39502,4685051,5,935,336,935,6,1,1,0,1171262.75,237,0.0,0
40690,4519528,5,935,286,935,6,1,1,0,1129882.0,219,0.0,0
40776,4597804,5,935,272,935,6,1,1,0,1149451.0,219,0.0,0
40842,4471259,5,935,293,935,6,1,1,0,1117814.75,237,0.0,0
40504,3531976,4,935,358,935,6,2,1,0,1168319.0,219,0.0,0
40972,62496125,4,935,21,935,6,0,1,0,20800000.0,237,1146.0,0
41428,4350167,5,935,299,935,6,1,1,0,1087541.75,219,0.0,0
41298,3229,1,0,0,0,6,929,1,0,0.0,219,0.0,0
41564,4503184,5,935,283,935,6,1,1,0,1125796.0,237,0.0,0
41512,4563034,5,935,281,935,6,1,1,0,1140758.5,219,0.0,0
40034,4745528,5,935,339,935,6,1,1,0,1186382.0,219,0.0,0
41692,4489921,5,935,288,935,6,1,1,0,1122480.25,237,0.0,0
35670,5428406,5,935,239,935,6,1,1,0,1357101.5,219,0.0,0
42378,4436680,5,935,287,935,6,1,1,0,1109170.0,219,0.0,0
35796,5444327,5,935,235,935,6,1,1,0,1361081.75,237,0.0,0
42232,4460461,5,935,291,935,6,1,1,0,1115115.25,219,0.0,0
42188,4531989,5,935,274,935,6,1,1,0,1132997.25,237,0.0,0
42342,3557067,5,935,364,935,6,2,1,0,889266.75,237,0.0,0
42368,4232193,5,935,306,935,6,1,1,0,1058048.25,219,0.0,0
42468,62334615,5,935,20,935,6,0,1,0,15600000.0,219,18468.0,0
42634,4539391,5,935,282,935,6,1,1,0,1134847.75,219,0.0,0
42888,3514137,5,935,368,935,6,2,1,0,878534.25,219,0.0,0
42862,4295154,5,935,305,935,6,1,1,0,1073788.5,219,0.0,0
42722,4554990,5,935,287,935,6,1,1,0,1138747.5,237,0.0,0
43144,4545038,5,935,282,935,6,1,1,0,1136259.5,219,0.0,0
43278,4532295,5,935,279,935,6,1,1,0,1133073.75,219,0.0,0
43412,4494593,5,935,287,935,6,1,1,0,1123648.25,219,0.0,0
43448,4498496,5,935,288,935,6,1,1,0,1124624.0,219,0.0,0
42132,4795093,5,935,340,935,6,1,1,0,1198773.25,237,0.0,0
43624,4482077,5,935,290,935,6,1,1,0,1120519.25,219,0.0,0
43830,4498338,5,935,290,935,6,1,1,0,1124584.5,237,0.0,0
43908,4467618,5,935,286,935,6,1,1,0,1116904.5,237,0.0,0
44220,4466528,5,935,296,935,6,1,1,0,1116632.0,219,0.0,0
44332,4503275,5,935,292,935,6,1,1,0,1125818.75,219,0.0,0
44350,4492469,5,935,291,935,6,1,1,0,1123117.25,219,0.0,0
44538,4529275,5,935,291,935,6,1,1,0,1132318.75,219,0.0,0
44700,4486685,5,935,289,935,6,1,1,0,1121671.25,219,0.0,0
55092,7457203,5,935,170,935,6,1,1,0,1864300.75,219,0.0,0
45192,4500625,5,935,290,935,6,1,1,0,1125156.25,237,0.0,0
44830,4623016,5,935,272,935,6,1,1,0,1155754.0,237,0.0,0
45430,4410259,5,935,289,935,6,1,1,0,1102564.75,219,0.0,0
45178,4558509,5,935,282,935,6,1,1,0,1139627.25,237,0.0,0
45546,4496614,5,935,288,935,6,1,1,0,1124153.5,219,0.0,0
45976,4404145,5,935,289,935,6,1,1,0,1101036.25,219,0.0,0
46050,4465673,5,935,277,935,6,1,1,0,1116418.25,219,0.0,0
46200,4446175,5,935,296,935,6,1,1,0,1111543.75,219,0.0,0
46352,4450469,5,935,297,935,6,1,1,0,1112617.25,237,0.0,0
46508,4247490,5,935,304,935,6,1,1,0,1061872.5,219,0.0,0
46770,4205208,5,935,297,935,6,1,1,0,1051302.0,219,0.0,0
44892,4744808,5,935,368,935,6,1,1,0,1186202.0,219,0.0,0
46646,4306576,5,935,302,935,6,1,1,0,1076644.0,219,0.0,0
44818,4836840,5,935,345,935,6,1,1,0,1209210.0,219,0.0,0
46936,4473133,5,935,276,935,6,1,1,0,1118283.25,219,0.0,0
47050,4118189,5,935,317,935,6,1,1,0,1029547.25,219,0.0,0
51602,8246135,5,935,346,935,6,1,1,0,2061533.75,237,0.0,0
47198,4241542,5,935,296,935,6,1,1,0,1060385.5,219,0.0,0
47564,62261291,5,935,19,935,6,0,1,0,15600000.0,237,32073.0,0
47578,62251538,5,935,20,935,6,0,1,0,15600000.0,237,38578.0,0
47836,4540537,5,935,286,935,6,1,1,0,1135134.25,219,0.0,0
47420,4564154,5,935,271,935,6,1,1,0,1141038.5,219,0.0,0
57480,7419666,5,935,176,935,6,1,1,0,1854916.5,219,0.0,0
48430,4474030,5,935,281,935,6,1,1,0,1118507.5,219,0.0,0
46978,4441698,4,935,375,935,6,2,1,0,1479815.667,219,0.0,0
47926,4494798,5,935,284,935,6,1,1,0,1123699.5,237,0.0,0
48944,4547832,5,935,287,935,6,1,1,0,1136958.0,237,0.0,0
48680,4537595,5,935,280,935,6,1,1,0,1134398.75,237,0.0,0
48810,4325719,5,935,297,935,6,1,1,0,1081429.75,219,0.0,0
49120,3521398,5,935,350,935,6,2,1,0,880349.5,237,0.0,0
49484,4492343,5,935,277,935,6,1,1,0,1123085.75,219,0.0,0
49322,4527897,5,935,276,935,6,1,1,0,1131974.25,219,0.0,0
49354,4553985,5,935,275,935,6,1,1,0,1138496.25,237,0.0,0
50738,61942390,5,935,20,935,6,0,1,0,15500000.0,237,264.0,0
50742,4518288,5,935,271,935,6,1,1,0,1129572.0,219,0.0,0
50802,4491377,5,935,287,935,6,1,1,0,1122844.25,219,0.0,0
50798,4514053,5,935,288,935,6,1,1,0,1128513.25,219,0.0,0
50854,4505329,5,935,278,935,6,1,1,0,1126332.25,219,0.0,0
50906,4538631,5,935,273,935,6,1,1,0,1134657.75,219,0.0,0
47436,4801329,5,935,411,935,6,2,1,0,1200332.25,219,0.0,0
51046,4322611,5,935,299,935,6,1,1,0,1080652.75,219,0.0,0
51762,4321162,5,935,290,935,6,1,1,0,1080290.5,219,0.0,0
51372,4603490,5,935,272,935,6,1,1,0,1150872.5,219,0.0,0
52446,4586375,5,935,281,935,6,1,1,0,1146593.75,237,0.0,0
52912,4476602,5,935,293,935,6,1,1,0,1119150.5,237,0.0,0
51042,4728490,5,935,373,935,6,1,1,0,1182122.5,219,0.0,0
52646,61520,1,0,0,0,6,65,1,0,0.0,237,0.0,0
53332,4453595,5,935,289,935,6,1,1,0,1113398.75,219,0.0,0
53316,4468959,5,935,286,935,6,1,1,0,1117239.75,219,0.0,0
53418,4497276,5,935,286,935,6,1,1,0,1124319.0,219,0.0,0
51964,4816049,5,935,340,935,6,1,1,0,1204012.25,219,0.0,0
54452,4458105,5,935,277,935,6,1,1,0,1114526.25,237,0.0,0
54126,4568665,5,935,286,935,6,1,1,0,1142166.25,237,0.0,0
54394,4493323,5,935,285,935,6,1,1,0,1123330.75,219,0.0,0
54258,4605939,5,935,272,935,6,1,1,0,1151484.75,237,0.0,0
53518,4699212,5,935,346,935,6,1,1,0,1174803.0,237,0.0,0
55100,4336692,5,935,284,935,6,1,1,0,1084173.0,219,0.0,0
56198,4054078,5,935,304,935,6,1,1,0,1013519.5,219,0.0,0
55668,4661326,5,935,280,935,6,1,1,0,1165331.5,219,0.0,0
56424,4465007,5,935,284,935,6,1,1,0,1116251.75,219,0.0,0
56642,4383079,5,935,293,935,6,1,1,0,1095769.75,219,0.0,0
56586,4393220,5,935,282,935,6,1,1,0,1098305.0,219,0.0,0
56698,4460063,5,935,301,935,6,1,1,0,1115015.75,237,0.0,0
55330,4841962,5,935,334,935,6,1,1,0,1210490.5,219,0.0,0
54924,4572618,5,935,350,935,6,1,1,0,1143154.5,237,0.0,0
57130,4472709,5,935,296,935,6,1,1,0,1118177.25,237,0.0,0
57054,4419978,5,935,280,935,6,1,1,0,1104994.5,219,0.0,0
57512,4208698,4,935,306,935,6,2,1,0,1391045.667,219,0.0,0
57302,4462168,5,935,287,935,6,2,1,0,1115542.0,219,0.0,0
57484,1491230,5,935,893,935,6,6,1,0,372807.5,237,0.0,0
58212,4383311,5,935,285,935,6,1,1,0,1095827.75,219,0.0,0
58336,4409111,5,935,289,935,6,1,1,0,1102277.75,219,0.0,0
58558,4382880,5,935,283,935,6,1,1,0,1095720.0,219,0.0,0
58498,4488403,5,935,274,935,6,1,1,0,1122100.75,219,0.0,0
58742,4373122,5,935,299,935,6,1,1,0,1093280.5,219,0.0,0
58776,4445103,5,935,293,935,6,1,1,0,1111275.75,237,0.0,0
58790,4436579,5,935,293,935,6,1,1,0,1109144.75,237,0.0,0
58820,4453915,5,935,293,935,6,1,1,0,1113478.75,237,0.0,0
58866,4447174,5,935,292,935,6,1,1,0,1111793.5,237,0.0,0
59146,4378956,5,935,288,935,6,1,1,0,1094739.0,219,0.0,0
59218,4314444,5,935,299,935,6,1,1,0,1078611.0,237,0.0,0
52386,5815928,5,935,266,935,6,1,1,0,1453982.0,219,0.0,0
60156,61795242,5,935,20,935,6,0,1,0,15400000.0,237,316.0,0
60142,4548063,5,935,274,935,6,1,1,0,1137015.75,219,0.0,0
60772,4200697,5,935,299,935,6,1,1,0,1050174.25,237,0.0,0
60810,4523830,5,935,282,935,6,1,1,0,1130957.5,237,0.0,0
60960,3451435,5,935,363,935,6,2,1,0,862858.75,219,0.0,0
32782,4501470,5,935,284,935,6,1,1,0,1125367.5,219,0.0,0
32882,4481319,5,935,281,935,6,1,1,0,1120329.75,237,0.0,0
32932,4427135,5,935,285,935,6,1,1,0,1106783.75,219,0.0,0
60474,4630069,4,935,343,935,6,2,1,0,1543150.0,237,0.0,0
60456,4642807,5,935,348,935,6,1,1,0,1160701.75,237,0.0,0
60486,4448297,5,935,388,935,6,2,1,0,1112074.25,219,0.0,0
56042,5366107,5,935,228,935,6,1,1,0,1341526.75,219,0.0,0
60462,4651362,5,935,361,935,6,1,1,0,1162840.5,237,0.0,0
60452,4687882,5,935,344,935,6,1,1,0,1171970.5,219,0.0,0
56860,5238049,5,935,443,935,6,2,1,0,1309512.25,219,0.0,0
34096,4378457,5,935,293,935,6,1,1,0,1094614.25,219,0.0,0
34218,4460429,5,935,288,935,6,1,1,0,1115107.25,237,0.0,0
34134,4396131,5,935,292,935,6,2,1,0,1099032.75,219,0.0,0
34356,4395593,5,935,294,935,6,1,1,0,1098898.25,219,0.0,0
34110,4492574,5,935,281,935,6,1,1,0,1123143.5,219,0.0,0
34282,4480162,5,935,289,935,6,1,1,0,1120040.5,219,0.0,0
33606,3624185,5,935,346,935,6,2,1,0,906046.25,237,0.0,0
33610,3623586,5,935,352,935,6,2,1,0,905896.5,237,0.0,0
34382,4516619,5,935,276,935,6,1,1,0,1129154.75,219,0.0,0
34520,4417960,5,935,296,935,6,1,1,0,1104490.0,237,0.0,0
34586,4416729,5,935,287,935,6,1,1,0,1104182.25,219,0.0,0
34766,4351835,5,935,290,935,6,1,1,0,1087958.75,219,0.0,0
35268,4437016,5,935,287,935,6,1,1,0,1109254.0,237,0.0,0
34944,4383004,5,935,292,935,6,1,1,0,1095751.0,219,0.0,0
35276,4460373,5,935,287,935,6,1,1,0,1115093.25,237,0.0,0
35434,4406745,5,935,293,935,6,1,1,0,1101686.25,219,0.0,0
35756,3398206,5,935,383,935,6,2,1,0,849551.5,237,0.0,0
35754,3388181,5,935,392,935,6,2,1,0,847045.25,237,0.0,0
35992,4388984,5,935,289,935,6,1,1,0,1097246.0,219,0.0,0
35476,4652499,5,935,338,935,6,1,1,0,1163124.75,237,0.0,0
35466,4651096,5,935,324,935,6,1,1,0,1162774.0,237,0.0,0
36458,4470161,5,935,297,935,6,1,1,0,1117540.25,219,0.0,0
36594,4466066,5,935,291,935,6,1,1,0,1116516.5,219,0.0,0
36550,4458668,5,935,294,935,6,1,1,0,1114667.0,219,0.0,0
36416,65853208,5,935,19,935,6,0,1,0,16500000.0,237,18272.0,0
36792,61565262,5,935,21,935,6,0,1,0,15400000.0,219,290.0,0
36902,4488623,5,935,290,935,6,1,1,0,1122155.75,237,0.0,0
36882,4502538,5,935,285,935,6,1,1,0,1125634.5,237,0.0,0
36738,61573745,5,935,21,935,6,0,1,0,15400000.0,219,310.0,0
37052,4475893,5,935,296,935,6,1,1,0,1118973.25,219,0.0,0
37332,3242874,5,935,387,935,6,2,1,0,810718.5,237,0.0,0
37620,4445806,5,935,299,935,6,1,1,0,1111451.5,237,0.0,0
36252,4665338,5,935,332,935,6,1,1,0,1166334.5,237,0.0,0
37748,4476123,5,935,284,935,6,1,1,0,1119030.75,219,0.0,0
37732,4489006,5,935,293,935,6,1,1,0,1122251.5,219,0.0,0
38216,4530480,5,935,290,935,6,1,1,0,1132620.0,219,0.0,0
38356,4497054,5,935,285,935,6,1,1,0,1124263.5,237,0.0,0
39016,61500226,5,935,20,935,6,0,1,0,15400000.0,219,37063.0,0
39012,4489773,5,935,285,935,6,2,1,0,1122443.25,219,0.0,0
39194,4476386,5,935,289,935,6,1,1,0,1119096.5,237,0.0,0
39530,4526759,5,935,274,935,6,1,1,0,1131689.75,237,0.0,0
39580,4519817,5,935,273,935,6,1,1,0,1129954.25,219,0.0,0
38800,4623618,5,935,335,935,6,1,1,0,1155904.5,219,0.0,0
38954,4597048,5,935,345,935,6,1,1,0,1149262.0,219,0.0,0
40040,4451876,5,935,294,935,6,1,1,0,1112969.0,237,0.0,0
39564,4615306,5,935,276,935,6,1,1,0,1153826.5,237,0.0,0
39746,4521407,5,935,287,935,6,1,1,0,1130351.75,219,0.0,0
39860,4516677,5,935,275,935,6,1,1,0,1129169.25,219,0.0,0
39714,4593971,5,935,274,935,6,1,1,0,1148492.75,219,0.0,0
40186,4464492,5,935,298,935,6,1,1,0,1116123.0,219,0.0,0
40586,4462546,5,935,294,935,6,1,1,0,1115636.5,237,0.0,0
40562,4492302,5,935,284,935,6,1,1,0,1123075.5,237,0.0,0
40584,4488851,5,935,280,935,6,1,1,0,1122212.75,237,0.0,0
40244,4584763,5,935,274,935,6,1,1,0,1146190.75,237,0.0,0
40224,4613330,5,935,270,935,6,1,1,0,1153332.5,237,0.0,0
39762,4678295,5,935,346,935,6,1,1,0,1169573.75,219,0.0,0
40094,4656204,5,935,352,935,6,1,1,0,1164051.0,237,0.0,0
41446,4486809,5,935,280,935,6,1,1,0,1121702.25,219,0.0,0
41518,4463599,4,935,297,935,6,2,1,0,1484937.667,219,0.0,0
41798,4440502,5,935,302,935,6,1,1,0,1110125.5,219,0.0,0
40936,4689848,5,935,335,935,6,1,1,0,1172462.0,237,0.0,0
42188,4454814,5,935,297,935,6,1,1,0,1113703.5,219,0.0,0
42092,4195934,5,935,290,935,6,1,1,0,1048983.5,219,0.0,0
42124,4208599,5,935,295,935,6,1,1,0,1052149.75,219,0.0,0
