Dst Port,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Flow Byts/s,Fwd Pkt Len Max,Protocol,Flow Pkts/s,ACK Flag Cnt,SYN Flag Cnt,Fwd IAT Mean,Init Fwd Win Byts,Active Mean,Label
53,209296,2,102,2064,51,17,19,0,0,208807.0,-1,0.0,0
53,935,1,35,134759,35,17,2139,0,0,0.0,-1,0.0,0
3389,2261489,10,1132,1199,661,6,7,0,0,251276.55555555603,8192,0.0,0
53192,45,1,0,0,0,6,44444,1,0,0.0,119,0.0,0
53,80084,2,62,3646,31,17,49,0,0,57679.0,-1,0.0,0
53,1248,1,30,181891,30,17,1602,0,0,0.0,-1,0.0,0
51091,25,1,0,0,0,6,80000,1,0,0.0,66,0.0,0
445,285744,6,457,2782,140,6,38,0,0,57135.8,65535,0.0,0
53,19902,1,83,11204,83,17,100,0,0,0.0,-1,0.0,0
53,1689,1,38,75784,38,17,1184,0,0,0.0,-1,0.0,0
53,286,1,41,510489,41,17,6993,0,0,0.0,-1,0.0,0
53,985,1,41,145177,41,17,2030,0,0,0.0,-1,0.0,0
50260,4972489,2,0,0,0,6,0,1,0,4972489.0,237,0.0,0
53,286,1,59,468531,59,17,6993,0,0,0.0,-1,0.0,0
3389,1709587,8,1148,1596,677,6,8,0,0,244226.714285714,8192,0.0,0
3389,3279464,10,1148,832,677,6,5,0,0,364384.888888889,8192,0.0,0
445,701232,6,455,1130,140,6,15,0,0,140231.8,8192,0.0,0
53,293,1,34,341296,34,17,6825,0,0,0.0,-1,0.0,0
5355,409403,2,66,161,33,17,4,0,0,409403.0,-1,0.0,0
53,80382,2,82,2786,41,17,49,0,0,20256.0,-1,0.0,0
49693,25,1,0,0,0,6,80000,1,0,0.0,31088,0.0,0
53,28878,2,110,16483,55,17,138,0,0,28422.0,-1,0.0,0
53,90306,2,88,2303,44,17,44,0,0,19268.0,-1,0.0,0
53,17243,1,74,13338,74,17,115,0,0,0.0,-1,0.0,0
53,965,1,34,117098,34,17,2072,0,0,0.0,-1,0.0,0
52596,34,1,0,0,0,6,58823,1,0,0.0,187,0.0,0
53,1142,1,45,103327,45,17,1751,0,0,0.0,-1,0.0,0
445,4306855,5,222,180,137,6,2,0,0,240738.75,65535,0.0,0
53,1065,1,33,92018,33,17,1877,0,0,0.0,-1,0.0,0
3389,1680474,8,1148,1623,677,6,8,0,0,240067.714285714,8192,0.0,0
53,1526,1,34,74049,34,17,1310,0,0,0.0,-1,0.0,0
53,12906,1,32,7438,32,17,154,0,0,0.0,-1,0.0,0
3389,4174831,10,1148,653,677,6,4,0,0,463870.111111111,8192,0.0,0
47348,158,2,0,0,0,6,12658,1,0,158.0,257,0.0,0
53,1000,1,45,118000,45,17,2000,0,0,0.0,-1,0.0,0
53,267,1,40,359550,40,17,7490,0,0,0.0,-1,0.0,0
3389,2779647,10,1148,981,677,6,6,0,0,308849.666666667,8192,0.0,0
53,327,1,32,244648,32,17,6116,0,0,0.0,-1,0.0,0
3389,3520529,11,1132,770,661,6,5,0,0,352052.9,8192,0.0,0
53,1485,1,41,113131,41,17,1346,0,0,0.0,-1,0.0,0
53,27111,1,42,6786,42,17,73,0,0,0.0,-1,0.0,0
53,1089,1,45,97337,45,17,1836,0,0,0.0,-1,0.0,0
51997,42,1,0,0,0,6,47619,1,0,0.0,952,0.0,0
53,262,1,39,419847,39,17,7633,0,0,0.0,-1,0.0,0
53,706,1,38,254957,38,17,2832,0,0,0.0,-1,0.0,0
53,236,1,30,322033,30,17,8474,0,0,0.0,-1,0.0,0
3389,5015874,10,1148,544,677,6,3,0,0,557319.333333333,8192,0.0,0
34986,157,2,0,0,0,6,12738,1,0,157.0,257,0.0,0
53,23663,1,34,5409,34,17,84,0,0,0.0,-1,0.0,0
3389,3387444,10,1148,805,677,6,5,0,0,376382.66666666704,8192,0.0,0
53,286,1,45,370629,45,17,6993,0,0,0.0,-1,0.0,0
53,154834,2,64,1627,32,17,25,0,0,134544.0,-1,0.0,0
3389,2519202,10,1148,1083,677,6,6,0,0,279911.333333333,8192,0.0,0
53,944,1,38,141949,38,17,2118,0,0,0.0,-1,0.0,0
3389,9568673,11,1132,283,661,6,1,0,0,956867.3,8192,0.0,0
53,321,1,43,317757,43,17,6230,0,0,0.0,-1,0.0,0
3389,2641131,9,1148,1033,677,6,6,0,0,330141.375,8192,0.0,0
3389,1110045,8,1148,2458,677,6,13,0,0,158577.85714285698,8192,0.0,0
3389,1347282,9,1148,2025,677,6,11,0,0,168410.25,8192,0.0,0
3389,2708955,10,1148,1007,677,6,6,0,0,300995.0,8192,0.0,0
80,157686,5,512,5136,512,6,50,0,0,39421.5,8192,0.0,0
445,618337,6,455,1282,140,6,17,0,0,123652.4,8192,0.0,0
3389,3677760,10,1148,742,677,6,4,0,0,408640.0,8192,0.0,0
53,803,1,84,311332,84,17,2490,0,0,0.0,-1,0.0,0
53,458,1,39,205240,39,17,4366,0,0,0.0,-1,0.0,0
53,726,1,41,151515,41,17,2754,0,0,0.0,-1,0.0,0
53,2600,1,51,81538,51,17,769,0,0,0.0,-1,0.0,0
3389,5343660,12,1148,510,677,6,3,0,0,485787.272727273,8192,0.0,0
53,39694,1,40,3577,40,17,50,0,0,0.0,-1,0.0,0
3389,13139208,12,1148,207,677,6,1,0,0,1194473.45454545,8192,390240.0,0
47658,160,2,0,0,0,6,12500,1,0,160.0,257,0.0,0
5355,408525,2,44,107,22,17,4,0,0,408525.0,-1,0.0,0
53,12019,1,49,13229,49,17,166,0,0,0.0,-1,0.0,0
3389,1935296,8,1132,1401,661,6,7,0,0,276470.857142857,8192,0.0,0
53,1943,1,31,56098,31,17,1029,0,0,0.0,-1,0.0,0
53,295,1,40,325423,40,17,6779,0,0,0.0,-1,0.0,0
3389,3917405,10,1282,745,677,6,4,0,0,435267.222222222,8192,0.0,0
53,335,1,39,280597,39,17,5970,0,0,0.0,-1,0.0,0
53,1489,1,33,98052,33,17,1343,0,0,0.0,-1,0.0,0
53,40621,2,88,7139,44,17,98,0,0,23336.0,-1,0.0,0
53,11304,1,56,17162,56,17,176,0,0,0.0,-1,0.0,0
443,437,1,0,0,0,6,6864,1,0,0.0,0,0.0,0
55665,45,2,0,0,0,6,44444,1,0,45.0,259,0.0,0
50977,4974111,2,0,0,0,6,0,1,0,4974111.0,30016,0.0,0
3389,1160955,8,1148,2350,677,6,13,0,0,165850.714285714,8192,0.0,0
53,2420,1,38,74380,38,17,826,0,0,0.0,-1,0.0,0
3389,1317085,9,1825,2586,677,6,12,0,0,164635.625,8192,0.0,0
52569,49253,4,31,629,31,6,101,1,0,16408.6666666667,980,0.0,0
3389,1581570,9,1148,1725,677,6,10,0,0,197696.25,8192,0.0,0
443,1655,1,0,0,0,6,1812,1,0,0.0,0,0.0,0
53,2195,1,30,73804,30,17,911,0,0,0.0,-1,0.0,0
3389,4636233,10,1148,588,677,6,3,0,0,515137.0,8192,0.0,0
53,252,1,44,412698,44,17,7936,0,0,0.0,-1,0.0,0
5355,419935,2,44,104,22,17,4,0,0,419935.0,-1,0.0,0
53,11985,1,46,18356,46,17,166,0,0,0.0,-1,0.0,0
51989,27,1,0,0,0,6,74074,1,0,0.0,60,0.0,0
50069,29,1,0,0,0,6,68965,1,0,0.0,122,0.0,0
53,3699,1,34,22708,34,17,540,0,0,0.0,-1,0.0,0
3389,3454244,9,1148,800,677,6,4,0,0,431780.5,8192,0.0,0
3389,14577955,12,1148,187,677,6,1,0,0,1325268.63636364,8192,367803.0,0
53,402,1,36,497512,36,17,4975,0,0,0.0,-1,0.0,0
3389,5019527,9,1144,542,677,6,3,0,0,627440.875,8192,0.0,0
53,11396,1,36,9126,36,17,175,0,0,0.0,-1,0.0,0
52217,24,1,0,0,0,6,83333,1,0,0.0,292,0.0,0
53,1970,1,34,49746,34,17,1015,0,0,0.0,-1,0.0,0
3389,1224061,8,1148,2229,677,6,12,0,0,174865.85714285698,8192,0.0,0
53,12014,1,36,11403,36,17,166,0,0,0.0,-1,0.0,0
53,11321,1,34,12896,34,17,176,0,0,0.0,-1,0.0,0
53,1627,1,43,87277,43,17,1229,0,0,0.0,-1,0.0,0
53,13334,1,35,19274,35,17,149,0,0,0.0,-1,0.0,0
53,545,1,31,172477,31,17,3669,0,0,0.0,-1,0.0,0
50198,22,1,0,0,0,6,90909,1,0,0.0,123,0.0,0
53,369,1,37,287262,37,17,5420,0,0,0.0,-1,0.0,0
53,145279,2,70,2285,35,17,27,0,0,145012.0,-1,0.0,0
3389,1706805,8,1148,1598,677,6,8,0,0,243829.285714286,8192,0.0,0
53,28396,1,38,4648,38,17,70,0,0,0.0,-1,0.0,0
53,13029,1,31,7214,31,17,153,0,0,0.0,-1,0.0,0
50434,13,1,0,0,0,6,153846,1,0,0.0,237,0.0,0
53,314,1,40,305732,40,17,6369,0,0,0.0,-1,0.0,0
5355,432175,2,44,101,22,17,4,0,0,432175.0,-1,0.0,0
53,831,1,41,132370,41,17,2406,0,0,0.0,-1,0.0,0
53,238,1,38,386554,38,17,8403,0,0,0.0,-1,0.0,0
53,1002,1,32,159680,32,17,1996,0,0,0.0,-1,0.0,0
53,345,1,35,249275,35,17,5797,0,0,0.0,-1,0.0,0
53,328,1,54,378048,54,17,6097,0,0,0.0,-1,0.0,0
3389,1614438,8,1148,1713,677,6,9,0,0,230634.0,8192,0.0,0
53,27156,2,70,9279,35,17,147,0,0,26804.0,-1,0.0,0
445,3553741,5,222,218,137,6,2,0,0,237040.5,65535,0.0,0
3389,2334071,10,1148,1169,677,6,7,0,0,259341.222222222,8192,0.0,0
53,1411,1,35,86463,35,17,1417,0,0,0.0,-1,0.0,0
52841,2386,3,31,12992,31,6,1676,1,0,1193.0,980,0.0,0
50438,29,1,0,0,0,6,68965,1,0,0.0,1021,0.0,0
26801,40,2,0,0,0,6,50000,1,0,40.0,256,0.0,0
3389,4058040,8,1148,672,677,6,3,0,0,579720.0,64240,0.0,0
53,732,1,35,133879,35,17,2732,0,0,0.0,-1,0.0,0
3389,3904582,11,1148,698,677,6,4,0,0,390458.2,8192,0.0,0
53,1189,1,44,100925,44,17,1682,0,0,0.0,-1,0.0,0
3389,2165591,8,1148,1260,677,6,6,0,0,309370.142857143,8192,0.0,0
53,282,1,51,702127,51,17,7092,0,0,0.0,-1,0.0,0
53,614,1,36,143322,36,17,3257,0,0,0.0,-1,0.0,0
53,2197,1,34,72826,34,17,910,0,0,0.0,-1,0.0,0
53,346,1,31,271676,31,17,5780,0,0,0.0,-1,0.0,0
445,57936805,2,1,0,1,6,0,1,0,320512.0,62924,320512.0,0
0,47997,252,0,0,0,0,5250,0,0,191.22310756972095,-1,0.0,0
51012,13,1,0,0,0,6,153846,1,0,0.0,141,0.0,0
3389,3218881,9,1128,841,661,6,4,0,0,402360.125,8192,0.0,0
53,28554,1,35,4587,35,17,70,0,0,0.0,-1,0.0,0
53,12428,1,40,11345,40,17,160,0,0,0.0,-1,0.0,0
5355,423871,2,66,155,33,17,4,0,0,423871.0,-1,0.0,0
53,271,1,41,420664,41,17,7380,0,0,0.0,-1,0.0,0
53,300,1,51,393333,51,17,6666,0,0,0.0,-1,0.0,0
53,18451,1,36,5636,36,17,108,0,0,0.0,-1,0.0,0
50139,45,1,0,0,0,6,44444,1,0,0.0,176,0.0,0
3389,2161366,8,1148,1262,677,6,6,0,0,308766.571428571,8192,0.0,0
5355,415708,2,44,105,22,17,4,0,0,415708.0,-1,0.0,0
53,1377,1,31,79157,31,17,1452,0,0,0.0,-1,0.0,0
3389,1954550,8,1128,1385,661,6,7,0,0,279221.428571429,8192,0.0,0
3389,1169698,8,1148,2333,677,6,12,0,0,167099.714285714,8192,0.0,0
49457,34,1,0,0,0,6,58823,1,0,0.0,513,0.0,0
50261,202,3,0,0,0,6,14851,0,0,101.0,0,0.0,0
49799,15,1,0,0,0,6,133333,1,0,0.0,176,0.0,0
53,6417,1,41,17141,41,17,311,0,0,0.0,-1,0.0,0
53,911,1,36,96597,36,17,2195,0,0,0.0,-1,0.0,0
53,35831,2,74,5023,37,17,111,0,0,32543.0,-1,0.0,0
53,103347,2,66,3754,33,17,38,0,0,102901.0,-1,0.0,0
50181,104,3,31,298076,31,6,38461,1,0,52.0,1445,0.0,0
53,300,1,50,760000,50,17,6666,0,0,0.0,-1,0.0,0
53,22205,1,72,10177,72,17,90,0,0,0.0,-1,0.0,0
3389,3243777,9,1132,836,661,6,4,0,0,405472.125,8192,0.0,0
53,12605,1,77,18405,77,17,158,0,0,0.0,-1,0.0,0
53,2710,1,43,53505,43,17,738,0,0,0.0,-1,0.0,0
53,1025,1,36,85853,36,17,1951,0,0,0.0,-1,0.0,0
53,1098,1,47,145719,47,17,1821,0,0,0.0,-1,0.0,0
53,57756,1,30,2666,30,17,34,0,0,0.0,-1,0.0,0
53,1771,1,32,142857,32,17,1129,0,0,0.0,-1,0.0,0
53,1926,1,37,59190,37,17,1038,0,0,0.0,-1,0.0,0
53,13010,1,30,11837,30,17,153,0,0,0.0,-1,0.0,0
53,373,1,47,595174,47,17,5361,0,0,0.0,-1,0.0,0
53,375,1,55,634666,55,17,5333,0,0,0.0,-1,0.0,0
53,223,1,38,914798,38,17,8968,0,0,0.0,-1,0.0,0
3389,2546484,10,1148,1071,677,6,6,0,0,282942.666666667,8192,0.0,0
3389,1756010,9,1148,1554,677,6,9,0,0,219501.25,8192,0.0,0
52001,40,1,0,0,0,6,50000,1,0,0.0,946,0.0,0
53,989,1,43,103134,43,17,2022,0,0,0.0,-1,0.0,0
53,328,1,31,286585,31,17,6097,0,0,0.0,-1,0.0,0
53,15462,1,43,9183,43,17,129,0,0,0.0,-1,0.0,0
53,1660,1,34,75301,34,17,1204,0,0,0.0,-1,0.0,0
3389,17048251,12,1148,160,677,6,1,0,0,1549841.0,8192,392066.0,0
53,1539,1,45,144249,45,17,1299,0,0,0.0,-1,0.0,0
3389,3753590,12,1132,722,661,6,5,0,0,341235.454545455,8192,0.0,0
51968,71,3,31,436619,31,6,56338,1,0,35.5,1370,0.0,0
53,1047,1,46,149952,46,17,1910,0,0,0.0,-1,0.0,0
53,935,1,33,130481,33,17,2139,0,0,0.0,-1,0.0,0
53,12574,1,73,18132,73,17,159,0,0,0.0,-1,0.0,0
53,11346,1,31,8284,31,17,176,0,0,0.0,-1,0.0,0
53,220730,4,128,2709,33,17,36,0,0,73430.3333333333,-1,0.0,0
443,218,1,0,0,0,6,13761,1,0,0.0,0,0.0,0
53,1105,1,40,127601,40,17,1809,0,0,0.0,-1,0.0,0
3389,5410350,12,1148,504,677,6,3,0,0,491850.0,8192,0.0,0
3389,1540320,8,1148,1771,677,6,10,0,0,220045.714285714,8192,0.0,0
53,1599,1,34,78173,34,17,1250,0,0,0.0,-1,0.0,0
53,31929,2,94,10961,47,17,125,0,0,31563.0,-1,0.0,0
53,927,1,39,114347,39,17,2157,0,0,0.0,-1,0.0,0
49504,37,1,0,0,0,6,54054,1,0,0.0,509,0.0,0
3389,11276846,10,1213,306,661,6,1,0,0,1252982.88888889,8192,5807084.0,0
5355,413888,2,66,159,33,17,4,0,0,413888.0,-1,0.0,0
3389,1224133,8,1148,2229,677,6,12,0,0,174876.14285714302,8192,0.0,0
53,2030,1,41,82758,41,17,985,0,0,0.0,-1,0.0,0
53,2006,1,45,110667,45,17,997,0,0,0.0,-1,0.0,0
53,140044,2,74,1913,37,17,28,0,0,139767.0,-1,0.0,0
53,1551,1,51,136686,51,17,1289,0,0,0.0,-1,0.0,0
53,35881,2,96,19676,48,17,111,0,0,35363.0,-1,0.0,0
53,450,1,45,235555,45,17,4444,0,0,0.0,-1,0.0,0
52714,4671,3,31,6636,31,6,856,1,0,2319.5,2665,0.0,0
3389,200480,3,36,179,36,6,24,0,0,99208.5,29200,0.0,0
53,12217,1,40,11541,40,17,163,0,0,0.0,-1,0.0,0
53,333,1,36,312312,36,17,6006,0,0,0.0,-1,0.0,0
53089,123,2,0,0,0,6,24390,1,0,123.0,149,0.0,0
51060,22,1,0,0,0,6,90909,1,0,0.0,980,0.0,0
53,288,1,55,437500,55,17,6944,0,0,0.0,-1,0.0,0
53,24873,2,80,11337,40,17,160,0,0,24516.0,-1,0.0,0
53,87167,2,78,2156,39,17,45,0,0,86814.0,-1,0.0,0
53,205814,2,76,1350,38,17,19,0,0,205427.0,-1,0.0,0
53,22336,1,53,8193,53,17,89,0,0,0.0,-1,0.0,0
53,374,1,36,278074,36,17,5347,0,0,0.0,-1,0.0,0
53,332,1,40,289156,40,17,6024,0,0,0.0,-1,0.0,0
53,67254,2,98,4995,49,17,59,0,0,57748.0,-1,0.0,0
53,1288,1,60,150621,60,17,1552,0,0,0.0,-1,0.0,0
443,26,1,0,0,0,6,76923,1,0,0.0,0,0.0,0
3389,15082018,12,1148,180,677,6,1,0,0,1371092.54545455,8192,359737.0,0
52651,35,1,0,0,0,6,57142,1,0,0.0,62,0.0,0
53,32994,2,94,13456,47,17,121,0,0,27163.0,-1,0.0,0
53,17351,1,31,9106,31,17,115,0,0,0.0,-1,0.0,0
53,2043,1,45,69995,45,17,978,0,0,0.0,-1,0.0,0
63935,34,2,0,0,0,6,58823,1,0,34.0,256,0.0,0
53,2890,1,47,68512,47,17,692,0,0,0.0,-1,0.0,0
53,1062,1,43,107344,43,17,1883,0,0,0.0,-1,0.0,0
62606,138,2,0,0,0,6,14492,1,0,138.0,259,0.0,0
53,413,1,41,237288,41,17,4842,0,0,0.0,-1,0.0,0
53,258,1,43,395348,43,17,7751,0,0,0.0,-1,0.0,0
3389,3909168,10,1467,1094,661,6,5,0,0,434352.0,8192,0.0,0
53,31123,2,80,9060,40,17,128,0,0,30772.0,-1,0.0,0
53,904,1,40,155973,40,17,2212,0,0,0.0,-1,0.0,0
51500,41,1,0,0,0,6,48780,1,0,0.0,31088,0.0,0
3389,3037947,11,1148,898,677,6,5,0,0,303794.7,8192,0.0,0
53,2404,1,42,59900,42,17,831,0,0,0.0,-1,0.0,0
50463,45,1,0,0,0,6,44444,1,0,0.0,31500,0.0,0
52039,158,2,0,0,0,6,12658,1,0,158.0,63964,0.0,0
53,927,1,39,140237,39,17,2157,0,0,0.0,-1,0.0,0
3389,3438022,11,1148,793,677,6,5,0,0,343802.2,8192,0.0,0
1641,76,2,0,0,0,6,26315,1,0,76.0,64155,0.0,0
53,3198,1,41,40650,41,17,625,0,0,0.0,-1,0.0,0
53,143548,2,66,2229,33,17,27,0,0,24200.0,-1,0.0,0
53,1181,1,31,79593,31,17,1693,0,0,0.0,-1,0.0,0
53,247,1,40,388663,40,17,8097,0,0,0.0,-1,0.0,0
30702,86,2,0,0,0,6,23255,1,0,86.0,257,0.0,0
445,638996,6,455,1241,140,6,17,0,0,127783.2,8192,0.0,0
53,998,1,40,142284,40,17,2004,0,0,0.0,-1,0.0,0
3389,1926920,8,1144,1414,677,6,7,0,0,275274.28571428603,8192,0.0,0
3389,3092569,10,1148,882,677,6,5,0,0,343618.777777778,8192,0.0,0
53,1149,1,40,122715,40,17,1740,0,0,0.0,-1,0.0,0
53,86330,2,66,1899,33,17,46,0,0,65748.0,-1,0.0,0
53,117588,2,58,2500,29,17,34,0,0,73260.0,-1,0.0,0
53,332,1,40,289156,40,17,6024,0,0,0.0,-1,0.0,0
3389,3574488,10,1132,758,661,6,4,0,0,397165.33333333296,8192,0.0,0
53,413,1,31,227602,31,17,4842,0,0,0.0,-1,0.0,0
53,1572,1,48,224554,48,17,1272,0,0,0.0,-1,0.0,0
53,89033,2,88,2336,44,17,44,0,0,29293.0,-1,0.0,0
53,19086,1,40,7754,40,17,104,0,0,0.0,-1,0.0,0
53,38372,1,40,6515,40,17,52,0,0,0.0,-1,0.0,0
53,241,1,38,846473,38,17,8298,0,0,0.0,-1,0.0,0
50519,50,1,0,0,0,6,40000,1,0,0.0,172,0.0,0
53,93274,2,62,2015,31,17,42,0,0,28923.0,-1,0.0,0
3389,2465277,8,1148,1106,677,6,6,0,0,352182.428571429,8192,0.0,0
53,1610,1,43,88198,43,17,1242,0,0,0.0,-1,0.0,0
53,296,1,33,331081,33,17,6756,0,0,0.0,-1,0.0,0
53,1773,1,33,46249,33,17,1128,0,0,0.0,-1,0.0,0
2674,87,2,0,0,0,6,22988,1,0,87.0,64155,0.0,0
53035,19,1,0,0,0,6,105263,1,0,0.0,913,0.0,0
53,81999,2,80,3390,40,17,48,0,0,81600.0,-1,0.0,0
52489,43,1,0,0,0,6,46511,1,0,0.0,980,0.0,0
53,172076,2,64,1859,32,17,23,0,0,23851.0,-1,0.0,0
53,25286,2,88,11389,44,17,158,0,0,25021.0,-1,0.0,0
53,1164,1,33,80756,33,17,1718,0,0,0.0,-1,0.0,0
3389,15577873,12,1148,175,677,6,1,0,0,1416170.27272727,8192,452456.0,0
53,52271,1,37,2238,37,17,38,0,0,0.0,-1,0.0,0
53,29516,1,48,3252,48,17,67,0,0,0.0,-1,0.0,0
3389,2319333,8,1128,1183,661,6,6,0,0,331333.28571428603,8192,0.0,0
3389,1958281,9,1148,1393,677,6,8,0,0,244785.125,8192,0.0,0
3389,2596554,10,1148,1051,677,6,6,0,0,288506.0,8192,0.0,0
3389,6149698,10,1282,475,677,6,3,0,0,683299.777777778,8192,0.0,0
53,112290,2,76,3633,38,17,35,0,0,111811.0,-1,0.0,0
3389,6494081,10,1148,420,677,6,2,0,0,721564.555555556,8192,0.0,0
3389,14678310,12,1148,185,677,6,1,0,0,1334391.81818182,8192,459074.0,0
53,246,1,41,398373,41,17,8130,0,0,0.0,-1,0.0,0
53,260,1,45,407692,45,17,7692,0,0,0.0,-1,0.0,0
53,331,1,52,362537,52,17,6042,0,0,0.0,-1,0.0,0
3389,1907649,9,1148,1430,677,6,8,0,0,238456.125,8192,0.0,0
3389,1988139,8,1128,1362,661,6,7,0,0,284019.857142857,8192,0.0,0
3389,2015735,8,1128,1343,661,6,7,0,0,287962.142857143,8192,0.0,0
3389,2537091,10,1148,1075,677,6,6,0,0,281899.0,8192,0.0,0
50830,35,1,0,0,0,6,57142,1,0,0.0,509,0.0,0
3389,3543993,10,1148,770,677,6,4,0,0,393777.0,8192,0.0,0
53,1767,1,30,91680,30,17,1131,0,0,0.0,-1,0.0,0
53,247,1,38,825910,38,17,8097,0,0,0.0,-1,0.0,0
53,20287,2,94,21885,47,17,197,0,0,19815.0,-1,0.0,0
3389,2529794,9,1333,1615,661,6,7,0,0,316224.25,8192,0.0,0
80,156308,5,508,5156,508,6,51,0,0,39077.0,8192,0.0,0
53,34423,1,42,5722,42,17,58,0,0,0.0,-1,0.0,0
52097,7030,2,0,0,0,6,284,1,0,7030.0,238,0.0,0
53,444,1,33,364864,33,17,4504,0,0,0.0,-1,0.0,0
53,108339,2,70,1809,35,17,36,0,0,30867.0,-1,0.0,0
53,76203,2,90,3306,45,17,52,0,0,75857.0,-1,0.0,0
53,325,1,43,313846,43,17,6153,0,0,0.0,-1,0.0,0
51588,60,1,0,0,0,6,33333,1,0,0.0,254,0.0,0
53,25067,2,74,11090,37,17,159,0,0,22231.0,-1,0.0,0
53,49187,2,60,6261,30,17,81,0,0,24758.0,-1,0.0,0
53,1287,1,37,104118,37,17,1554,0,0,0.0,-1,0.0,0
50086,16,1,0,0,0,6,125000,1,0,0.0,62,0.0,0
3389,19154287,12,1148,142,677,6,0,0,0,1741298.81818182,8192,393052.0,0
52597,19,1,0,0,0,6,105263,1,0,0.0,1278,0.0,0
53,13114,1,31,7167,31,17,152,0,0,0.0,-1,0.0,0
53046,42,1,0,0,0,6,47619,1,0,0.0,913,0.0,0
53,11498,1,31,8175,31,17,173,0,0,0.0,-1,0.0,0
53,52753,1,30,3051,30,17,37,0,0,0.0,-1,0.0,0
53,4348,1,36,32198,36,17,459,0,0,0.0,-1,0.0,0
443,9026131,3,0,0,0,6,0,0,0,4513065.5,8192,3010558.0,0
53,1527,1,41,110019,41,17,1309,0,0,0.0,-1,0.0,0
53,127772,2,70,1925,35,17,31,0,0,45066.0,-1,0.0,0
53,12218,1,36,10885,36,17,163,0,0,0.0,-1,0.0,0
53,692,1,43,164739,43,17,2890,0,0,0.0,-1,0.0,0
53,14296,1,38,16508,38,17,139,0,0,0.0,-1,0.0,0
51539,41,1,0,0,0,6,48780,1,0,0.0,114,0.0,0
53,2074,1,35,61716,35,17,964,0,0,0.0,-1,0.0,0
53,77539,2,74,2321,37,17,51,0,0,52020.0,-1,0.0,0
51426,40,2,0,0,0,6,50000,1,0,40.0,256,0.0,0
53,28021,2,88,10278,44,17,142,0,0,23692.0,-1,0.0,0
53,45281,2,76,10909,38,17,88,0,0,27149.0,-1,0.0,0
53,1647,1,35,71645,35,17,1214,0,0,0.0,-1,0.0,0
53,431,1,43,236658,43,17,4640,0,0,0.0,-1,0.0,0
53,333,1,36,264264,36,17,6006,0,0,0.0,-1,0.0,0
53,504,1,39,345238,39,17,3968,0,0,0.0,-1,0.0,0
53,2223,1,43,63877,43,17,899,0,0,0.0,-1,0.0,0
53,13306,1,31,7064,31,17,150,0,0,0.0,-1,0.0,0
3389,2041295,8,1128,1327,661,6,7,0,0,291613.571428571,8192,0.0,0
3389,1573620,8,1148,1734,677,6,9,0,0,224802.85714285696,8192,0.0,0
53,684,1,51,190058,51,17,2923,0,0,0.0,-1,0.0,0
53,529,1,41,185255,41,17,3780,0,0,0.0,-1,0.0,0
53,450,1,50,506666,50,17,4444,0,0,0.0,-1,0.0,0
3389,11696382,12,1148,233,677,6,1,0,0,1063307.45454545,8192,388195.0,0
53,1214,1,41,138385,41,17,1647,0,0,0.0,-1,0.0,0
3389,2722169,10,1148,1002,677,6,6,0,0,302463.222222222,8192,0.0,0
3389,1787176,11,1148,1526,677,6,10,0,0,178717.6,8192,0.0,0
53,895,1,77,259217,77,17,2234,0,0,0.0,-1,0.0,0
3389,2220616,8,1128,1219,661,6,7,0,0,317230.857142857,8192,0.0,0
53,23890,1,33,6948,33,17,83,0,0,0.0,-1,0.0,0
53,400,1,37,225000,37,17,5000,0,0,0.0,-1,0.0,0
3389,7262528,11,1148,375,677,6,2,0,0,726252.8,8192,0.0,0
53,13013,1,38,5840,38,17,153,0,0,0.0,-1,0.0,0
3389,1936995,10,1148,1408,677,6,8,0,0,215221.666666667,8192,0.0,0
50980,4973925,2,0,0,0,6,0,1,0,4973925.0,237,0.0,0
3389,2376115,8,1128,1155,661,6,6,0,0,339445.0,8192,0.0,0
3389,90587083,7,1148,32,677,6,0,0,0,198245.166666667,8192,7338212.0,0
53,78565,2,64,6389,32,17,50,0,0,78279.0,-1,0.0,0
3389,4591974,11,1148,594,677,6,3,0,0,459197.4,8192,0.0,0
3389,2024516,8,1128,1338,661,6,7,0,0,289216.571428571,8192,0.0,0
443,5728,1,0,0,0,6,523,1,0,0.0,0,0.0,0
3389,6020615,10,1148,453,677,6,2,0,0,668957.222222222,8192,0.0,0
53,424,1,83,693396,83,17,4716,0,0,0.0,-1,0.0,0
53,269,1,42,371747,42,17,7434,0,0,0.0,-1,0.0,0
60436,39,2,0,0,0,6,51282,1,0,39.0,256,0.0,0
53,941,1,32,85015,32,17,2125,0,0,0.0,-1,0.0,0
3389,2257961,8,1148,1208,677,6,6,0,0,322565.857142857,8192,0.0,0
53,52594,2,82,3726,41,17,76,0,0,52110.0,-1,0.0,0
53,2828,1,45,71074,45,17,707,0,0,0.0,-1,0.0,0
53,43562,2,72,4774,36,17,91,0,0,43230.0,-1,0.0,0
53,1258,1,31,74721,31,17,1589,0,0,0.0,-1,0.0,0
53,657,1,38,158295,38,17,3044,0,0,0.0,-1,0.0,0
53,290,1,35,296551,35,17,6896,0,0,0.0,-1,0.0,0
50771,14,1,0,0,0,6,142857,1,0,0.0,172,0.0,0
3389,3500501,11,1148,779,677,6,5,0,0,350050.1,8192,0.0,0
